year,county_name,state_postal,cbsa_code,cy_gratio,cy_bracket_gratio_5,cy_bracket_gratio_6,cy_bracket_gratio_7,cy_bracket_gratio_8,cy_avg_giving_by_itemizer,gvsa,gvsa_5,gvsa_6,gvsa_7,gvsa_8,god,god_5,god_6,god_7,god_8,cy_itemized_agi,itemized_agi_5,itemized_agi_6,itemized_agi_7,itemized_agi_8,cy_amt_contributions,amt_contributions_5,amt_contributions_6,amt_contributions_7,amt_contributions_8,avg_giving_by_itemizer_5,avg_giving_by_itemizer_6,avg_giving_by_itemizer_7,avg_giving_by_itemizer_8,Income
2014,McDuffie County,GA,12260,5.2900001406669617E-2,6.6899999976158142E-2,5.3599998354911804E-2,4.5499999076128006E-2,5.2900001406669617E-2,5.841400146484375,0.25728493928909302,0.27671757340431213,0.23787528276443481,0.26740947365760803,0.20501138269901276,0,0,0,0,0,154501,30282,30395,59765,34059,8178,2027,1630,2719.9999999999995,1801,4.1367001533508301,4.6571002006530762,5.9130001068115234,18.010000228881836,740886
2014,McHenry County,IL,16980,2.1500000730156895E-2,0.02239999920129776,2.0099999383091927E-2,1.9099999219179157E-2,2.4900000542402267E-2,2.975699901580811,-0.21013070642948151,-0.29559749364852905,-0.25278809666633612,-0.17316016554832464,-0.14432990550994876,38520.74609375,7236.7607421875,7498.53759765625,13024.4189453125,10761.030273437502,7682814.0000000009,766156.00000000012,1110875,3268806.0000000005,2536977,165061,17127,22384,62485.000000000007,63065.000000000007,1.402699947357178,1.7611000537872314,2.5959999561309814,9.7322998046874982,7136910
2014,Mecklenburg County,NC,16740,0.03189999982714653,4.3400000780820847E-2,3.4699998795986176E-2,2.9100000858306885E-2,3.0999999493360519E-2,5.5815000534057626,-8.9455567300319686E-2,-6.6666670143604279E-2,-0.10796914994716644,-9.9071212112903595E-2,-5.1987770944833755E-2,58214.679687499993,6263.17578125,9338.5312500000018,21562.712890625,21050.259765625,23146215,2010864.0000000002,2246826,6746988,12141537,737648,87242,78063,196365,375978,2.6877000331878662,3.0280001163482662,4.0222001075744629,14.979200363159178,1939639
2014,Medina County,OH,17460,2.1900000050663948E-2,2.4800000712275502E-2,2.3000000044703484E-2,2.1099999547004703E-2,2.1299999207258221E-2,2.8768999576568604,-0.2027265727519989,-0.1895424872636795,-0.16967509686946869,-0.15261043608188629,-0.26041665673255915,19494.021484374996,2625.09912109375,2740.685302734375,5545.6518554687491,8582.5859375,3639860,449415.00000000006,581902,1461230.9999999998,1147312,79804,11127,13378,30838.999999999993,24460,1.545400023460388,2.0057001113891602,2.8241000175476074,8.2915000915527326,1593225
2014,Medina County,TX,41700,3.1300000846385949E-2,3.5799998790025718E-2,2.9699999839067459E-2,2.9500000178813938E-2,3.2900001853704453E-2,4.2259001731872559,-0.210826575756073,-0.19187359511852262,-0.24619288742542267,-0.13742689788341519,-0.21666666865348813,2783.65771484375,375.70559692382818,540.0601806640625,746.22381591796875,1121.6679687499998,380367.99999999994,44191.999999999993,55433,157989.00000000006,122753.99999999999,11917,1582,1644,4656.9999999999991,4034,2.2281999588012695,2.6094999313354492,3.9802999496459956,13.012900352478027,2591366
2014,Mercer County,PA,49660,2.9699999839067463E-2,3.5500001162290573E-2,3.3700000494718552E-2,0.02930000051856041,2.6499999687075615E-2,4.0555000305175781,0.1311347484588623,0.14886730909347534,0.28136882185935974,0.29646018147468567,-6.0283690690994263E-2,550.2271728515625,0,0,0,550.2271728515625,931095.00000000012,114186,139457,348756.00000000006,328696.00000000006,27699.000000000004,4057,4695.0000000000009,10228,8719,2.216900110244751,2.9344000816345215,3.9489998817443852,10.764200210571291,901682
2014,Meriwether County,GA,12060,4.6000000089406981E-2,5.6899998337030411E-2,4.8500001430511475E-2,4.5499999076127999E-2,2.8000000864267349E-2,4.6599998474121094,9.3588620424270616E-2,8.5877858102321611E-2,0.12009237706661224,0.26740947365760809,-0.36218678951263428,354.86740112304688,0,0,0,354.86740112304688,131581,32760.000000000004,30503.999999999996,45951,22365.999999999996,6058.0000000000009,1862.9999999999998,1477.9999999999998,2089.9999999999995,626.99999999999989,3.5151000022888184,4.2228999137878409,5.8056001663208008,10.449999809265137,2999889
2014,Miami County,KS,28140,2.7699999511241916E-2,3.0999999493360519E-2,2.6100000366568565E-2,2.5599999353289608E-2,3.0200000852346424E-2,3.6747999191284184,-0.24449874460697171,-0.23456789553165436,-0.26890754699707037,-0.1821086257696152,-0.25062033534049988,4388.9379882812509,561.19500732421864,848.802978515625,1328.4843749999998,1650.4558105468752,543554,59190,88790.000000000015,232188.00000000003,163386,15030,1835.9999999999998,2321,5938.9999999999991,4934,1.9531999826431274,2.2755000591278076,3.3936998844146729,12.984199523925781,2356597
2014,Miami County,OH,19380,2.8200000524520874E-2,3.1800001859664917E-2,2.9799999669194221E-2,2.7200000360608101E-2,0.02669999934732914,3.5018999576568604,2.4886909872293472E-2,3.9215691387653351E-2,7.5812272727489471E-2,9.2369481921195984E-2,-7.2916671633720398E-2,796.61602783203125,0,0,0,796.61602783203125,1324492,189086,234856,527230,373320,37330,6011,7005,14359,9955,1.9773000478744507,2.5943999290466309,3.6078000068664551,10.590399742126465,433239
2014,Miami-Dade County,FL,33100,3.2499998807907104E-2,3.8100000470876694E-2,3.1599998474121094E-2,2.4800000712275505E-2,3.4200001507997513E-2,6.9095997810363761,-8.0530337989330292E-2,-7.9710140824317932E-2,-0.14130434393882751,-0.20000000298023221,-5.5248621851205826E-2,110239.36718749999,10749.3720703125,14463.5419921875,41739.859375,43286.59765625,34625155,3252980,2779743,6683189,21909243,1127022,123924,87831,165439,749828,2.3403999805450439,2.7318999767303467,3.4040999412536617,25.495700836181641,4786627
2014,Middlesex County,CT,25540,1.6599999740719795E-2,2.0199999213218689E-2,1.7500000074505806E-2,1.5300000086426733E-2,1.7000000923871994E-2,2.4656000137329102,-0.35017913579940796,-0.1022222191095352,-0.11167512834072113,-0.10526315867900848,-0.44444444775581354,30851.412109375,984.95001220703114,1310.625244140625,3572.7314453125005,24983.10546875,4845025,432620,587849,1992265,1832291,80599,8749,10270,30494.999999999996,31085,1.2717000246047974,1.5260000228881836,2.1177000999450684,6.6420998573303223,897079
2014,Middlesex County,MA,14460,2.7400000020861626E-2,2.2500000894069668E-2,1.8200000748038288E-2,1.5300000086426735E-2,3.3700000494718552E-2,6.1458997726440439,8.1521540880203247E-2,4.1666671633720398E-2,2.8248589485883716E-2,1.3245030306279658E-2,3.3742330968379974E-2,0,0,0,0,0,60388825.999999993,2718739,3737110,16045671,37887306,1652389.0000000002,61173,67922,244789,1278505,1.4105000495910642,1.5877000093460083,2.1591999530792236,18.438199996948242,5587311
2014,Middlesex County,NJ,35620,1.9500000402331356E-2,2.7400000020861626E-2,0.0227000005543232,1.7899999395012859E-2,1.8500000238418576E-2,2.8977000713348393,-2.0292859524488446E-2,-2.8368789702653885E-2,-3.4042548388242722E-2,-3.7634409964084625E-2,-2.1164020523428917E-2,12043.307617187502,1333.05859375,1870.0649414062502,5960.1767578124982,2880.0070800781245,19650524,1695072.9999999995,2269790,8156030.9999999991,7529629.9999999991,383110,46468,51469.999999999993,145742.00000000003,139429.99999999997,1.7141000032424931,1.9803999662399288,2.4853999614715576,6.8113999366760254,5287345
2014,Mille Lacs County,MN,33460,2.4499999359250065E-2,2.5100000202655792E-2,2.3299999535083774E-2,2.0899999886751175E-2,3.3500000834465027E-2,2.5657999515533447,-0.10041239112615584,-0.15488214790821073,-0.11742424219846725,-0.11440677940845488,0.12040133774280549,665.10089111328136,228.82209777832031,188.80799865722656,247.47079467773435,0,242227.00000000006,49893.000000000007,60220.000000000015,91503.000000000015,40611,5927.0000000000009,1253,1400.9999999999998,1912.0000000000002,1360.9999999999998,1.5663000345230098,2.0304000377655025,2.6930000782012939,12.372699737548826,5108964
2014,Mills County,IA,36540,0.02300000004470348,2.6000000536441803E-2,0.02300000004470348,2.1500000730156902E-2,2.4100000038743016E-2,2.9277999401092534,-0.22408294677734378,-0.19254657626152039,-0.20689654350280762,-0.18867924809455872,-0.25846153497695923,1481.5737304687502,167.1531982421875,248.0469970703125,527.103515625,539.27001953125,238383.99999999997,26805.999999999996,41243,106419,63916.000000000007,5475,695.99999999999989,948,2293.0000000000005,1538.0000000000005,1.618600010871887,2.0169999599456787,2.866300106048584,9.0471000671386719,371740
2014,Milwaukee County,WI,33340,2.9400000348687175E-2,2.8400000184774399E-2,2.4599999189376831E-2,0.02239999920129776,3.8199998438358307E-2,4.0500001907348633,0.17597907781600952,7.1698106825351715E-2,7.8947372734546661E-2,4.1860468685626984E-2,0.31271478533744812,0,0,0,0,0,12767505.999999998,1771637.9999999998,1967201,4318524,4710143,375358,50255,48354,96797,179952,1.7572000026702881,2.136699914932251,2.9691998958587646,20.333599090576172,1037251
2014,Monmouth County,NJ,35620,1.7699999734759331E-2,2.6499999687075611E-2,0.02239999920129776,1.7999999225139621E-2,1.6000000759959217E-2,3.3889999389648433,-0.11027543246746063,-0.06028369069099427,-4.6808511018753066E-2,-3.2258059829473489E-2,-0.15343914926052091,47873.980468750007,2255.314453125,2166.68994140625,4584.6601562500009,38867.31640625,24221147.000000004,1344692,1900540,7686057.0000000019,13289858,428848,35665,42495.999999999993,138375.99999999997,212311,1.6619000434875491,1.9537999629974365,2.5348000526428223,7.3873000144958496,5287345
2014,Monroe County,IL,41180,2.2600000724196434E-2,0.02630000002682209,2.3700000718235966E-2,2.1600000560283661E-2,2.2700000554323193E-2,3.1166999340057373,-0.1678997874259949,-0.17295597493648529,-0.11895910650491717,-6.4935058355331421E-2,-0.21993127465248105,2745.194091796875,379.14440917968744,346.01089477539074,541.20300292968727,1478.8358154296875,768387.00000000012,68558,107361,362130.00000000006,230338,17391,1801,2542,7824,5224.0000000000009,1.6523000001907346,2.0836000442504883,2.9414000511169429,8.5638999938964826,3180974
2014,Monroe County,NY,40380,2.7200000360608104E-2,0.02999999932944775,2.6200000196695328E-2,0.02300000004470348,3.1099999323487282E-2,3.8297998905181885,-0.15246061980724332,-4.4585991650819778E-2,5.2208840847015388E-2,0.1111111119389534,-0.19010417163372043,37277.23828125,2037.5732421875002,0,0,35239.6640625,13178777.000000002,1481738.0000000002,1888295.0000000002,5010810,4797934.0000000009,358542.00000000006,44489,49564,115488,149001,1.8684999942779541,2.287199974060059,3.1036999225616451,13.63230037689209,848907
2014,Montcalm County,MI,24340,3.3500000834465027E-2,3.6699999123811722E-2,3.5100001841783524E-2,2.7300000190734863E-2,3.9999999105930328E-2,3.6775999069213867,9.0735338628292084E-2,-3.4210529178380966E-2,7.9999998211860657E-2,1.1111110448837279E-2,0.26582276821136475,86.896003723144531,86.896003723144531,0,0,0,342655,67892,73031,130437,71295,11474,2493,2565,3565,2851,2.2664000988006592,3.0536000728607178,3.565000057220459,15.838899612426756,1519041
2014,Montgomery County,MD,47900,2.6200000196695317E-2,3.6400001496076584E-2,2.8300000354647636E-2,2.3399999365210533E-2,0.02630000002682209,5.1538000106811523,-0.1359269320964813,-0.16129031777381897,-0.17251461744308469,-0.13970588147640228,-8.6805559694766998E-2,138358.578125,16079.0166015625,18069.767578124996,45082.0078125,59127.78515625,41062563.000000007,2285899.0000000005,3084115.9999999995,11997243.000000002,23695305.000000004,1075076,83129,87407.000000000015,281243.00000000006,623297.00000000012,2.2699999809265132,2.4746999740600586,3.331899881362915,11.929100036621096,4100634
2014,Montgomery County,OH,19380,3.0999999493360519E-2,3.5799998790025711E-2,3.1099999323487282E-2,2.8699999675154686E-2,3.1099999323487282E-2,4.0636000633239746,0.12552043795585632,0.16993464529514313,0.12274368107318878,0.15261043608188629,0.0798611119389534,0,0,0,0,0,6599775,963357,1058585,2355965,2221868,204275,34450,32902,67716,69207,2.2139999866485596,2.7058000564575195,3.8213999271392822,14.32859992980957,433239
2014,Montgomery County,PA,37980,2.7799999341368675E-2,2.9699999839067463E-2,2.5299999862909314E-2,2.1400000900030136E-2,3.1099999323487282E-2,5.6258997917175293,5.7305891066789634E-2,-3.8834951817989356E-2,-3.8022808730602264E-2,-5.3097348660230637E-2,0.10283687710762024,15328.892578125,2222.293212890625,2577.499267578125,10529.1005859375,0,31257973,1783537,2528384,8868677,18077375.000000004,869195,52889,63919,189903,562484,1.8583999872207642,2.209399938583374,2.98639988899231,16.780500411987305,9030587
2014,Montgomery County,TX,26420,3.3500000834465027E-2,4.2899999767541885E-2,3.6499999463558197E-2,3.0999999493360519E-2,3.3500000834465027E-2,7.0725002288818359,-0.15492956340312958,-3.1602710485458374E-2,-0.07360406219959259,-9.3567252159118652E-2,-0.20238095521926877,81934.546875,921.14599609374989,2530.519775390625,11143.0126953125,67339.8671875,13009006,668220,885267.00000000012,3491783.9999999995,7963735,436443,28681,32349,108276,267137,2.6805000305175781,3.1933999061584473,4.3783001899719238,16.541000366210938,4512219
2014,Morgan County,GA,12060,3.9099998772144318E-2,5.1100000739097595E-2,4.1999999433755875E-2,0.04010000079870224,3.3500000834465034E-2,5.658100128173829,-7.0909552276134491E-2,-2.4809159338474281E-2,-3.0023090541362759E-2,0.11699163913726807,-0.23690204322338107,1294.8988037109375,48.037200927734368,52.858798980712891,0,1194.0028076171875,286414,36203,41035.999999999993,94323,114852,11203,1849,1723.9999999999998,3782,3847.9999999999995,3.1879000663757329,3.668100118637085,5.402900218963623,16.730400085449219,2999889
2014,Morgan County,IN,26900,2.8000000864267353E-2,0.03229999914765358,2.8899999335408211E-2,2.4800000712275505E-2,3.1300000846385956E-2,3.3412001132965088,-0.16451627016067502,-0.16752576828002932,-0.16714696586132047,-0.17333333194255829,-0.10057470947504044,4330.5727539062509,708.95318603515625,954.88848876953136,2022.6099853515625,644.12121582031239,849950,108839,163454.99999999997,391187,186468.99999999997,23789,3513.9999999999995,4716.9999999999991,9712.9999999999982,5845,2.0195000171661377,2.5225000381469727,3.2925000190734868,10.4375,3182470
2014,Morgan County,TN,28940,5.7000000029802315E-2,0.05460000038146972,6.4699999988079071E-2,5.6099999696016305E-2,4.8700001090764999E-2,5.580699920654296,0.18329387903213501,-1.7985610291361809E-2,0.2538759708404541,0.23026315867900848,2.7426160871982571E-2,11.951999664306639,11.951999664306639,0,0,0,55773,11420,15123,21282,7947.9999999999991,3181,623,978,1192.9999999999998,387,3.2788999080657959,5.433300018310546,7.0176000595092773,12.899999618530273,1126010
2014,Morgan County,UT,36260,7.5000002980232239E-2,8.7399996817111955E-2,8.5699997842311859E-2,7.2499997913837433E-2,6.8999998271465302E-2,10.427599906921387,0.13995204865932465,0.20220082998275757,0.23309352993965149,0.11538462340831757,0.10932476073503494,0,0,0,0,0,257183,27798,42121,95299.999999999985,91963.999999999985,19291,2429.9999999999995,3608,6910.9999999999982,6342,5.5226998329162589,7.5166997909545898,9.733799934387207,28.827299118041992,1838719
2014,Morris County,NJ,35620,1.8400000408291813E-2,2.5499999523162842E-2,2.1600000560283661E-2,1.7699999734759331E-2,1.7799999564886093E-2,4.1298999786376953,-7.7877439558506012E-2,-9.5744676887989044E-2,-8.0851063132286072E-2,-4.8387099057435982E-2,-5.8201059699058533E-2,28070.386718750004,2736.0732421875,2791.0395507812495,5675.2045898437491,16868.0703125,24693627.999999989,1028726.0000000001,1496257.0000000002,6517054,15651590.999999998,453133.99999999994,26274,32370.999999999996,115542,278947,1.6021000146865845,1.8907999992370603,2.5188999176025391,9.1970996856689453,5287345
2014,Morrow County,OH,18140,2.6000000536441796E-2,3.0500000342726707E-2,2.6399999856948853E-2,2.4399999529123306E-2,0.02370000071823597,2.7207999229431152,-5.3608071058988564E-2,-3.2679699361324315E-3,-4.6931408345699303E-2,-2.0080320537090302E-2,-0.1770833283662796,370.30670166015631,5.7740001678466806,80.024696350097656,57.607200622558594,226.90080261230469,270769.99999999994,56790,63611.000000000007,105928.00000000001,44441.000000000007,7047,1732,1682.0000000000002,2580,1052.9999999999998,1.882599949836731,2.3041000366210937,3.1463000774383536,8.7749996185302734,2963100
2014,Multnomah County,OR,38900,2.5599999353289604E-2,0.02669999934732914,2.3199999704957008E-2,2.0999999716877937E-2,2.9699999839067459E-2,3.75410008430481,-0.08706106990575789,-0.12745097279548645,-0.15328466892242432,-0.16334660351276398,-2.3026319220662117E-2,41530.54296875,6789.35302734375,9216.294921875,20869.271484375,4655.62255859375,15487814,1757821.9999999998,2172674.9999999995,5137461,6419855.9999999991,395904,47000,50314.999999999993,108080.99999999999,190508,1.6701999902725222,2.0125999450683589,2.8480000495910645,13.25730037689209,854931
2014,Nassau County,FL,27260,6.2399998307228088E-2,4.8799999058246613E-2,4.4500000774860389E-2,3.6800000816583633E-2,8.3300001919269562E-2,11.060000419616701,0.7618868350982666,0.17874395847320554,0.20923912525177002,0.18709677457809451,1.3011050224304201,0,0,0,0,0,1400880.0000000002,117511.00000000001,149273,419403.00000000006,714693,87374,5737,6638,15437,59562,3.0515999794006348,3.8819000720977788,5.0120000839233398,48.424400329589844,2042831
2014,Nassau County,NY,35620,2.3900000378489491E-2,3.1800001859664917E-2,2.6699999347329136E-2,2.1199999377131459E-2,2.4100000038743012E-2,4.9078001976013192,-0.25576445460319519,1.2738849967718123E-2,7.2289161384105668E-2,0.02415459044277668,-0.3723958432674408,495625.40624999994,0,0,0,495625.40624999994,59397542.999999993,3302471.9999999995,4564068.0000000009,16968362.000000004,34562641,1419005,105147.99999999999,121912.00000000001,360364.99999999994,831579.99999999988,1.9947999715805054,2.3315000534057622,2.9774999618530269,13.178799629211428,5287345
2014,New Castle County,DE,37980,2.6499999687075615E-2,3.2400000840425498E-2,2.8100000694394112E-2,2.4000000208616257E-2,2.6900000870227817E-2,3.9117999076843262,-0.01134858001023531,-2.4096390232443813E-2,-2.4305559694767002E-2,-3.2258059829473495E-2,2.6717560365796093E-2,5504.1845703125,887.45440673828125,982.63201904296875,3634.0983886718755,0,11328261,1142092,1409015,4362383.0000000009,4414771.0000000009,300152.00000000006,37030,39597.000000000007,104553,118972.00000000001,2.0202000141143794,2.4488000869750977,3.3045001029968262,11.234399795532227,9030587
2014,New Haven County,CT,35300,0.02070000022649765,2.3000000044703484E-2,1.9300000742077827E-2,0.01679999940097332,2.4000000208616257E-2,3.1637001037597656,-0.19236086308956146,2.2222220897674561E-2,-2.0304569974541664E-2,-1.7543859779834747E-2,-0.21568627655506134,55938.328125,0,852.8887939453125,1937.0341796875,53148.40234375,19462445,1928982,2387304,7150002,7996157,402397,44358,46177,120328,191534,1.4369000196456909,1.68340003490448,2.3011999130249023,11.538200378417969,1419983
2014,New Kent County,VA,40060,2.3099999874830249E-2,3.0899999663233757E-2,2.8699999675154686E-2,2.2199999541044235E-2,1.9300000742077827E-2,3.2321999073028569,-0.18541021645069122,-0.17379678785800934,-0.10591900348663329,-0.15589353442192075,-0.29818183183670038,2819.2543945312495,337.93719482421875,260.8203125,836.67449951171875,1383.822509765625,502975,52378,76443,205615,168538.99999999997,11635.999999999998,1621,2193,4571.0000000000009,3250.9999999999995,1.9529999494552615,2.4920001029968262,2.9876000881195068,9.0305995941162092,1874595
2014,New York County,NY,35620,4.7800000756978982E-2,2.9999999329447739E-2,1.9099999219179153E-2,1.7699999734759331E-2,5.2700001746416092E-2,22.62709999084473,0.48923197388648987,-4.4585991650819778E-2,-0.23293173313140869,-0.14492754638195038,0.3723958432674408,78254.671875000015,4230.59521484375,28105.812499999996,45918.261718749993,0,156056038.99999997,3106261.0000000009,4853125.0000000009,15309433,132787219.99999999,7460156.9999999991,93306,92737.000000000015,270986.99999999994,7003126.9999999991,1.9046000242233274,1.6584000587463377,2.4983000755310059,60.205699920654283,5287345
2014,Newport County,RI,39300,1.8200000748038292E-2,2.4000000208616257E-2,0.0210999995470047,1.7899999395012856E-2,1.6699999570846558E-2,2.9732999801635747,-0.10535319894552232,6.6666670143604279E-2,0.09326425194740294,4.0697671473026276E-2,-0.27391302585601812,6018.5791015625,0,0,0,6018.5791015625,2120109,164329,234685,772722,948372.99999999988,38504,3935.9999999999995,4962,13811.999999999998,15793.999999999998,1.5023000240325928,1.8445999622344971,2.4753000736236572,7.6669998168945304,3640838
2014,Newport News city,VA,47260,3.6299999803304672E-2,4.2599998414516456E-2,3.5999998450279236E-2,3.2699998468160629E-2,3.7700001150369644E-2,4.0362000465393066,0.27976581454277044,0.13903743028640747,0.12149532884359358,0.24334600567817691,0.37090909481048584,0,0,0,0,0,1814565,352030,377734,705743.00000000012,379057.99999999994,65951,14986,13595.000000000002,23087.999999999996,14281.999999999998,2.6384000778198242,3.1252999305725102,4.2835001945495605,15.523900032043457,2167679
2014,Newton County,GA,12060,4.5400001108646386E-2,5.6699998676776886E-2,4.5800000429153435E-2,4.0399998426437385E-2,3.9799999445676804E-2,4.6536998748779297,7.7685251832008376E-2,8.2061067223548889E-2,5.7736720889806747E-2,0.12534819543361661,-9.3394078314304338E-2,653.50830078125,0,0,0,653.50830078125,922118.00000000012,220527.99999999997,204677.00000000003,339316.00000000006,157597,41837,12493.999999999998,9374.9999999999964,13703,6264.9999999999991,3.4997000694274907,3.9556999206542973,5.2906999588012686,13.619600296020506,2999889
2014,Newton County,IN,16980,2.0999999716877941E-2,2.3700000718235973E-2,2.0999999716877941E-2,2.0199999213218689E-2,2.0600000396370884E-2,2.5092999935150146,-0.37277847528457642,-0.38917526602745062,-0.39481267333030701,-0.32666668295860291,-0.40804597735404974,1448.763671875,272.10720825195318,327.65490722656256,445.82998657226562,403.17160034179687,115839,18044.000000000004,23967.000000000004,45461,28367.000000000004,2434,428,504.00000000000006,918,584,1.4759000539779665,1.8667000532150271,2.6229000091552739,9.7333002090454102,7136910
2014,Niagara County,NY,15380,2.2299999371170998E-2,2.8899999335408211E-2,2.4399999529123306E-2,0.02070000022649765,1.9700000062584877E-2,2.712399959564209,-0.30569660663604736,-7.9617828130722046E-2,-2.0080320537090302E-2,0,-0.4869791567325592,11819.9501953125,852.972412109375,214.1636962890625,0,10752.814453125,2490001,343566,451613,1120556,574266,55495,9935,11031,23230,11299,1.8097000122070312,2.1294999122619629,2.7328999042510986,8.7588996887207031,2465294
2014,Norfolk city,VA,47260,4.2199999094009413E-2,4.0100000798702247E-2,3.4000001847743988E-2,3.1599998474121094E-2,5.5300001055002206E-2,5.708399772644043,0.48738679289817805,0.0721925124526024,5.9190031141042702E-2,0.20152090489864349,1.0109090805053711,0,0,0,0,0,2294600,351009.99999999994,340990,733044,869556,96927.999999999985,14071,11600.000000000002,23179.000000000004,48078,2.4816999435424809,2.9442000389099121,4.2765998840332031,24.655399322509766,2167679
2014,Norfolk County,MA,14460,2.5800000876188275E-2,2.2900000214576725E-2,1.8699999898672104E-2,1.5300000086426735E-2,0.03060000017285347,6.1578001976013175,2.0708739757537842E-2,6.0185190290212631E-2,5.6497178971767432E-2,1.3245030306279658E-2,-6.1349689960479729E-2,39828.6640625,0,0,0,39828.6640625,31227817.000000004,1355006,1842658.9999999998,7682554.9999999991,20347597,806425,30989.999999999996,34389,117543,623502.99999999988,1.4354000091552734,1.6297999620437622,2.1598999500274658,18.419599533081051,5587311
2014,Northampton County,PA,10900,2.0999999716877937E-2,2.3000000044703484E-2,2.0099999383091927E-2,1.8699999898672104E-2,2.3399999365210533E-2,2.9119999408721924,-0.20199969410896301,-0.2556634247303009,-0.23574143648147583,-0.17256636917591095,-0.17021277546882629,28068.240234375,4844.63720703125,5159.18212890625,8792.5546875,9271.8671875,5624944,614519,835140,2245467,1929818,118053,14144,16805,41955,45149,1.4417999982833862,1.7541999816894531,2.527400016784668,9.9229001998901367,252216
2014,Oakland County,MI,19820,2.6399999856948853E-2,3.7099998444318771E-2,3.0799999833106995E-2,0.02439999952912331,2.5599999353289604E-2,4.9935998916625977,-0.14094309508800507,-2.3684209212660789E-2,-5.2307691425085068E-2,-9.6296302974224091E-2,-0.18987342715263367,156832.25,2152.412109375,5471.65771484375,30073.201171875,119134.984375,36658828.000000007,2309774,3157251,11392563,19799240,966805,85619,97139,277526,506521,2.3227999210357666,2.6856000423431396,3.3973000049591064,13.024499893188477,3283954
2014,Ocean County,NJ,35620,2.3900000378489491E-2,2.5399999693036079E-2,2.1900000050663948E-2,1.8600000068545338E-2,0.03229999914765358,3.0962998867034908,0.19974307715892789,-0.09929078072309494,-6.8085111677646623E-2,0,0.70899468660354614,6528.17529296875,3845.8557128906255,2682.3195800781245,0,0,11045580.999999998,1372158,1710737,4821073,3141612.9999999995,263712.00000000006,34849,37519.999999999993,89785.000000000015,101558.00000000001,1.5861999988555908,1.9104000329971309,2.5241999626159672,12.710599899291992,5287345
2014,Ohio County,IN,17140,2.3099999874830243E-2,0.01379999984055758,2.4299999698996551E-2,2.2900000214576721E-2,3.3199999481439604E-2,2.3975999355316162,-0.30944862961769104,-0.64432990550994873,-0.29971182346343994,-0.23666666448116308,-4.5977011322975166E-2,444.62139892578131,187.61199951171875,111.82939910888675,135.63999938964847,9.5399999618530273,43529.999999999993,7490,10802.000000000002,19188,6050,1007.0000000000002,103.00000000000001,263,440,201.00000000000006,0.85829997062683094,2.0230998992919922,2.9333000183105469,10.050000190734865,1688867
2014,Oklahoma County,OK,36420,4.1099999099969864E-2,4.9400001764297485E-2,4.5699998736381531E-2,3.8100000470876694E-2,0.04050000011920929,7.6563000679016113,-0.09736914187669754,4.0650400333106518E-3,2.6966290548443794E-2,2.6315799914300442E-3,-0.18999999761581421,65277.1015625,0,0,0,65277.1015625,12430647,995048,1165696,3386161,6883742,510523,49181,53260,129172.00000000001,278910,3.0680999755859375,3.9835000038146973,5.2424001693725586,22.065700531005859,2627199
2014,Okmulgee County,OK,46140,4.3400000780820847E-2,4.9100000411272042E-2,4.6500001102685928E-2,3.7900000810623169E-2,4.6199999749660492E-2,5.2515997886657715,-4.5839600265026093E-2,-2.0325200166553259E-3,4.4943820685148239E-2,-2.6315799914300442E-3,-7.5999997556209564E-2,241.81399536132815,2.6159999370574951,0,12.347999572753906,226.85000610351562,224995,32979.999999999993,43812,88245.999999999985,59957,9768,1620,2036,3341,2770.9999999999995,3.0566000938415523,3.9921998977661133,5.0620999336242667,17.31879997253418,2267256
2014,Oldham County,KY,31140,2.8200000524520874E-2,3.9299998432397842E-2,3.0600000172853473E-2,2.6100000366568565E-2,2.8000000864267353E-2,4.835899829864502,-0.14974842965602875,5.3619299083948135E-2,-6.9908812642097473E-2,-0.14705881476402283,-0.18840579688549045,9056.544921875,0,403.59579467773437,2993.597900390625,5659.3515625,1827914,103812.00000000001,175702,672013,876387.00000000012,51599,4076,5377.0000000000009,17570,24576,2.4702999591827397,2.6751000881195073,3.6377000808715825,11.27340030670166,2215802
2014,Onondaga County,NY,45060,2.4499999359250069E-2,2.7400000020861626E-2,2.4700000882148743E-2,2.1400000900030136E-2,0.02690000087022781,3.4416000843048096,-0.236935019493103,-0.12738853693008423,-8.0321300774812698E-3,0.03381643071770668,-0.2994791567325592,36202.33203125,3491.752685546875,215.78550720214844,0,32494.792968750004,7878254,870852,1085895,3090027.9999999995,2831479,192973,23853,26823.000000000004,66063,76234,1.7073999643325806,2.1526999473571777,2.878599882125854,11.395199775695799,345482
2014,Ontario County,NY,40380,2.3700000718235966E-2,2.7699999511241916E-2,2.3700000718235966E-2,2.0800000056624413E-2,2.5399999693036079E-2,3.555900096893311,-0.2622438371181488,-0.11783438920974731,-4.8192769289016724E-2,4.8309201374650002E-3,-0.3385416567325592,11479.517578125,726.66717529296864,293.25311279296881,0,10459.596679687502,1988010.0000000005,194448,252219,739166,802177,47080.000000000007,5379,5987.0000000000009,15370.000000000002,20344.000000000004,1.7185000181198118,2.0787999629974365,2.8099000453948975,11.559100151062013,848907
